nufus,bina_yikim_orani,hava_sicakligi,ulasim_durumu,yasli_nufus_orani,acil_barinma_ihtiyaci,gida_ihtiyaci,su_ihtiyaci,medikal_ihtiyac,ekip_ihtiyaci
3995808,0.35159534077465193,31.52341409252162,2,0.19916977800440622,117954,408185,2338498,139957,652
174031,0.525641817547705,-2.767148257220861,1,0.13204583712435736,12755,26636,130886,6304,144
2753850,0.24417336332568207,37.49416411110826,2,0.20823846114723116,54848,228036,1141084,73777,389
2460666,0.8325050918897741,35.598090337408856,0,0.10019840945214452,169265,711718,2824420,89660,1006
1559839,0.2954770315409133,-0.32395966206595794,0,0.0846077740668353,57391,147641,645379,16881,323
2880531,0.20493319037200708,18.671308657712657,1,0.1367850129440299,56760,175141,767781,40704,333
3842881,0.17286400456901818,-3.8630160498743416,0,0.15393084996172246,79139,195179,1085084,56797,395
4860209,0.7262695914100269,-0.4159428469149127,2,0.20885557377251635,454877,996586,5547520,388980,1788
915981,0.5466226864616193,32.284849689947876,1,0.20512869916828935,57298,159802,647135,61082,358
3560951,0.6959743989532903,-3.1492367373209356,1,0.14055473817058156,303537,755889,3805208,171859,1320
1178674,0.2903451046459452,6.118938584853218,1,0.2009596133758992,42540,98437,478233,34223,206
1704783,0.4000030856601581,16.140232610142693,2,0.10302571767916274,76217,228245,1044431,40871,569
3155996,0.8956072728635162,6.231861872869958,1,0.10974101761721089,266239,869539,4180087,110230,1645
1411706,0.3304024598092977,35.149585012744375,1,0.15165166572269018,37625,154232,725687,42381,265
1681706,0.9029491365981089,8.948016879626321,0,0.08680981591587308,174937,412134,2530601,55931,1018
4106455,0.9662854404361217,25.732832353295116,0,0.18591685986540182,310020,1203210,6161578,354412,1885
5892792,0.019534074175389216,28.249683590616648,1,0.15493221091224885,9110,35392,169346,10681,68
3902124,0.49423042509128035,-2.9000344070168893,1,0.10013206705466424,245187,447322,3283934,98852,855
692237,0.6220560035033917,11.553071209901095,1,0.15152486676097784,48873,131374,650421,30226,403
513439,0.012501399406620983,3.456798038863928,2,0.14963561499268038,830,1905,9213,481,2
4840148,0.3501642476197624,6.031594240061329,1,0.16948693126687936,207792,520238,2296645,163724,927
2851959,0.028043608505516238,12.675098761322161,2,0.08790552043063299,8332,22624,118536,3433,44
4548087,0.6164914760000633,-2.6067274407429655,0,0.13169544858852308,395598,784928,3557014,168954,1684
2929913,0.46315830246037215,21.316248979931864,0,0.19300815200874935,151667,481068,1831083,141062,893
2966219,0.26291498956023984,3.2403912998599917,1,0.08355272415063471,94020,240965,1201576,37613,338
2278302,0.7775902765090704,-1.3584327415888655,1,0.16941278777885196,205950,556373,2701988,163597,974
4924068,0.5429144088845266,14.179001405447636,1,0.1277721889751704,247413,723224,3963424,134233,1503
130609,0.3324272336311187,9.640785217297339,0,0.17455159031388173,4415,12159,65656,3734,65
3669477,0.935302906924476,36.924042037762646,1,0.12094662379963142,279509,1003049,5183825,176347,1891
3204581,0.9758343650786836,29.439010636009527,1,0.20655857223943247,266456,957883,4905313,341578,1718
96024,0.1824010589597308,6.626898535502587,1,0.12216397670146154,2087,4923,27439,981,32
206249,0.9783917949684906,20.43628080381266,0,0.19844146398774556,20392,63842,251232,20901,223
2695772,0.5876040186834354,17.989918999973046,2,0.10425192968182978,145491,498350,2351416,86967,880
1745413,0.8753584324410392,2.94361326817876,2,0.21727702169922425,155165,443791,2259381,165936,1089
107681,0.2914975262363235,27.87963028411197,0,0.1307445070014573,3268,9170,43465,2400,47
347664,0.04660773964626885,25.13240463505199,0,0.15054428445704376,1594,5604,26930,1183,16
2737702,0.012585081256841768,0.5031173372029007,0,0.19726150440056156,4198,9511,56605,2948,17
1251376,0.4309310852417171,26.16681463799629,0,0.09063681045443155,57342,143235,693537,25954,315
1146046,0.004548849251401421,22.032203412203327,2,0.10105918216011091,439,1466,9253,251,3
961390,0.4454814268988484,-4.579013508303481,1,0.12733687143744687,43068,127709,590493,28461,209
2603657,0.7439702473138384,-2.78068879966605,1,0.1344720313426989,238864,602116,3142643,148543,992
1836518,0.6683342521492482,18.532748430695104,1,0.19360672669683499,133279,347812,1882050,113496,720
5089100,0.7319554979327054,-1.0984194854139808,2,0.11146516419479899,443363,1227560,6262252,199062,1456
3700266,0.594580878180942,21.100400231153344,1,0.19346176311722352,254665,610089,3065144,225824,1231
1134068,0.9539898140554538,2.432754849773941,2,0.18292684778766194,143247,310034,1497808,111002,676
2659534,0.24010266950417714,24.53793930871879,1,0.1942583245051588,54468,190518,949851,64915,404
401269,0.9038265083922044,10.902683787677297,1,0.19708697779472012,39226,102595,582287,30648,346
2027727,0.9817287199442997,26.883450869410478,1,0.18391848763300678,203368,612260,2958817,202443,909
4949620,0.0035480703631238786,3.237742494620429,1,0.10536878138765304,2107,4267,22898,845,10
2368022,0.4311377859651938,23.099600748838014,2,0.1466753493519938,109800,293068,1476552,53007,585
2467243,0.6760722110475684,36.819847608620066,0,0.18963843879488979,124889,455728,2803728,179819,903
2970770,0.6145355506796861,16.020527670979988,1,0.1120123164889511,183044,696115,2734177,85824,903
5994852,0.9892436884949904,7.004155155888187,2,0.1936215783792211,735765,1863362,9569112,642792,2588
3765292,0.660368082197801,8.538475188973242,2,0.17548750011846076,314437,845894,3679696,243304,1388
5121187,0.6174461850315701,3.1688588174512127,1,0.19013551186000144,393431,1027868,4638457,287169,1521
5074258,0.9263293197146555,19.646591346623648,2,0.09471349862032938,470170,1355602,7454408,236427,2256
4660458,0.9021144326560908,17.065904520202555,2,0.1576970563851906,355266,1183272,6101957,357856,1730
1599664,0.8341859301765254,18.64571294185233,1,0.18341501032186985,159014,442394,1916457,98690,887
697709,0.40737468007645394,24.38370058261567,1,0.15710876630599235,30743,82847,461853,21973,180
5194047,0.6974982016443475,-4.229888332712018,2,0.09327746484484131,443636,1101043,5606627,173189,2118
5306486,0.955999893090839,0.41355207695522367,1,0.21253946134536184,622945,1528042,7763643,465442,3146
733752,0.23988605179931677,4.17448579681894,1,0.16868869104987538,22349,57024,277669,13578,114
4698357,0.487981233967972,-4.704764760536079,0,0.15104209586415157,288113,622023,3871189,195325,1480
4331461,0.7575711866062609,2.9769194452881846,1,0.12950670600241446,407413,983788,4759498,230206,2187
847142,0.5977654058427672,31.35517004223211,1,0.11490820119696257,45159,140549,811442,27349,358
4116432,0.7837480838672352,22.94809574236138,2,0.15150564419674087,329267,839095,4647526,203482,2085
2338212,0.2640104488621272,1.9285817457167624,0,0.0879202766510597,77273,179596,1066744,18784,290
2780335,0.1308254412502623,-3.466610999044658,2,0.21172496169415722,49900,122396,553426,36918,274
2510972,0.4712126184236747,5.721496067679412,0,0.10436435887854974,140664,310680,1886556,70719,771
4514217,0.6648146037998518,25.67576162272548,1,0.12413594621555736,336513,894726,4622953,179808,1500
864048,0.597546409593858,14.177862756944819,1,0.19572486464422012,54600,145415,761037,55260,389
4864664,0.610675478546756,18.02652556156002,2,0.21436550613840105,351998,820780,5114857,360388,1503
5499744,0.09266186631331097,18.03077886291486,2,0.15235689454356766,48720,139211,707981,46931,242
5329597,0.4913187913661421,5.130783163334282,1,0.18303340533081755,328292,740742,3835576,220879,1252
222095,0.20246503511561842,2.2568246912461696,0,0.21118920618273018,5768,11882,81222,4263,69
154390,0.7106780464042953,1.794022587502381,2,0.08784622343415255,12597,34004,156091,5140,191
5131656,0.5584191676698056,36.46290170446944,1,0.08033388776599465,231289,684348,3762099,101936,1326
1330952,0.6007775521575041,35.39919158684831,2,0.1916839497272404,73282,230193,1280100,82004,457
2179572,0.595566894920981,27.153571586758737,0,0.14815359556093993,137694,369304,1976056,96733,751
4898516,0.30621347886909767,22.832466831552896,0,0.17931354817776293,113680,452155,2408449,117832,688
5383088,0.08336921994282787,4.673771669655199,0,0.13520772382145457,48097,140949,662886,36583,217
5607297,0.41308906417509494,0.021975719667607585,1,0.09872692862827746,331180,682536,3289714,90817,1294
5476832,0.2977414138944313,35.186152520054456,0,0.08822106228215858,141055,506874,2164891,58538,1017
5758507,0.5697074890942747,7.067444115066918,1,0.20653385640873562,439776,1048329,4801029,342142,1635
1939902,0.22313774837673495,3.145179088310279,2,0.19621910132113268,52198,133030,677638,54829,163
2975293,0.22370179731629924,34.76471054458428,0,0.19343309763940936,54986,164597,977473,59610,424
369957,0.325155990676786,1.7188845087310183,0,0.11237667830176906,12997,37631,181732,6195,149
3710919,0.173324492943161,7.816460844109892,0,0.21580835605378246,70672,181471,919514,71991,297
4786223,0.4020107611324927,2.6587954753341796,0,0.20352682589732868,221258,623200,2547045,181829,1081
5022639,0.8240172008629406,-4.36412702349244,2,0.15028438932764604,435041,1219716,7078487,294807,2432
1433730,0.8520043841866533,2.915772306998589,1,0.2145047627686581,156122,376352,1742318,152581,655
4361390,0.10824705957756509,14.53077881011474,1,0.1816935819259598,50298,136848,772571,45430,278
3112533,0.3307301410832595,17.82022359681521,0,0.08272788246145786,113576,288180,1351519,44371,572
4270661,0.6132120851125575,2.215837137702443,2,0.21580422836408664,297532,926639,3477312,282520,1375
2039261,0.22694850570009917,25.81541582092487,0,0.1582405297831082,42303,129160,675450,28348,274
775974,0.919476909451234,18.02705125950059,2,0.0899954462495737,70195,221815,1039579,28277,514
3265977,0.7066333700447578,20.823424594548694,2,0.13093012564786946,236901,683047,3536743,123095,707
2797069,0.22028993900744054,8.730820962484028,0,0.13727616547304955,60003,199348,833737,43677,344
2524455,0.10668281804724222,3.540740649526967,0,0.19795794233194652,25516,76512,404822,26199,188
4534381,0.07377585737260817,29.257810004539337,1,0.08391302083277527,31951,109299,534493,14822,163
2599001,0.18797407812029732,10.180946204842696,1,0.17073279782066603,55652,145721,830129,51742,297
4321876,0.39554788191736356,17.441385828587293,1,0.20568208074825234,199458,556056,2576880,183815,852
2110860,0.7507886462272336,26.883891790784816,1,0.17195334405866713,130676,487770,2384192,112418,1028
3074570,0.14099894815735226,32.639134504450496,0,0.1340293214040828,41372,117522,617583,27449,193
319673,0.036462209052299466,14.285412931882984,1,0.1450943945130718,1381,3875,16521,952,10
1103277,0.891700574873102,36.81609950441453,1,0.20998418260755314,84315,288149,1595849,111299,475
123863,0.33537552531145776,17.687876990346243,0,0.09030605990512507,4634,12949,60550,1993,81
4642371,0.3303616021441298,29.124919079726347,0,0.14295978287200034,135698,398921,2258848,93181,969
4446185,0.5251074120385872,-1.6844781893299103,1,0.16314059349184384,308426,761607,3676156,167009,944
2406666,0.41982972945341235,-1.0058788923281776,0,0.0965481366673835,126621,294415,1726171,55702,631
2026739,0.2952301250926208,21.414784025395736,2,0.1643516481871255,50228,168625,1007311,41507,408
3052201,0.7155793207185306,11.570932016594146,2,0.09306894441076345,195000,726710,3420183,100303,1172
441555,0.7921686008146784,27.853398153086886,2,0.21675263355889002,30779,107259,510884,35683,203
4403653,0.8262796723855561,19.587784324600484,2,0.11945895506464717,368714,1292252,5986880,186600,2329
5207627,0.7700302765594881,21.569978052602654,2,0.14922218701119475,343501,1290472,5457265,324756,2320
1972828,0.6904278133057943,2.204564848886153,2,0.21851306537955506,138933,412763,1932447,166526,659
4619398,0.19301235642118075,18.726298306372787,2,0.11834455965033949,84096,291627,1290917,60990,325
5835374,0.7316503905921203,18.422057812733975,2,0.147557940221887,492908,1364578,6779875,282745,1986
4144311,0.2747113817971192,26.7132523924102,1,0.17473543386441154,128534,299698,1872924,86462,662
2679009,0.7218175231329911,25.233293821116824,1,0.20813616343398855,185435,609310,2421559,186972,1265
4549071,0.09786290307061352,21.783778985514676,0,0.14057270429407714,35425,120427,641016,31983,231
3476710,0.4230159740606886,1.836886082685595,0,0.12231575135977521,167301,348797,2291391,90620,791
4670974,0.3930182964443182,36.65767774395312,1,0.13870648290383325,104970,526574,2635274,152694,663
875764,0.036701149851919634,21.19424894120571,1,0.13695299765190655,3157,8854,41465,2570,22
2912137,0.8840195943773673,2.041442838107848,0,0.1585891657816045,310031,734892,3389321,200943,1432
5560318,0.6764801094681256,29.57859293115267,2,0.10244275456987785,351147,1215371,5736246,191198,1574
2988170,0.7782574330305314,1.0701492934768764,2,0.08832309624693659,284914,764585,3299294,93694,1824
5668131,0.6657209955408584,6.649266233946305,1,0.08018712173700628,531040,1000636,5613388,158921,1793
452990,0.34300016011183854,19.206843488168893,2,0.1185208179580362,14394,41263,229208,9361,119
905640,0.5067938759175258,1.5460623944653618,1,0.12459951484184714,49451,141866,647355,29297,340
1524629,0.12874527893463739,-1.2687264523655175,1,0.21555040199342806,25747,57018,276483,20740,102
1260419,0.16161730037407507,24.2478500471035,1,0.11045789090195693,21404,67430,278982,12429,140
1639277,0.3240685824604089,-3.2115812662836865,1,0.15626740833714275,62413,167606,727658,39886,329
3867015,0.6436847948568567,10.074608291033892,1,0.20161051240591027,249853,712674,3992019,296809,1425
5447423,0.5995947435775838,5.55731147777883,1,0.18344093249725074,374719,1024837,4790997,234591,2111
4851328,0.7752601510569196,35.23157565075849,0,0.08828409828336264,324813,1151738,5439435,180627,1965
1872097,0.5321571577709523,19.902014580445996,2,0.1321684937808857,107186,296111,1450251,62928,434
5078519,0.6756709240606759,-2.0233348662550323,0,0.1731241397394636,423859,1081442,4853990,266745,1368
4556306,0.04388378216145605,12.61118710328753,1,0.08086948789195371,22528,61709,307045,9165,133
4497843,0.93329790358634,11.074909990741144,1,0.21345937649884422,500279,1137495,6587016,374989,2539
2756181,0.8461870559445026,1.251867651287264,1,0.11239018859426363,271616,821876,2737942,127649,1161
560891,0.936614646903711,26.521910368916906,2,0.14818435959549917,49467,150729,755860,39615,278
4983221,0.173625034518894,3.048760022541975,0,0.08997277686282835,83345,278867,1269200,45906,424
5159760,0.1459733374010973,31.46118298339252,1,0.10110610543677323,61373,226224,1137325,39498,392
3786594,0.5402440951797174,35.331175111700766,1,0.1281946716330755,189595,637936,3118607,100185,1114
1881131,0.8387185212852941,-1.2407072624426592,1,0.0956219343818832,208319,473528,2601462,91475,1171
224958,0.7383780967954001,23.402488759527085,2,0.11377894806590737,16984,47257,287205,10241,181
5938904,0.2586255525718275,21.93318188299336,0,0.14877310283012185,151474,430315,2563437,116423,930
659470,0.47524925444466193,17.031611742873363,1,0.1598891386427425,25392,100867,453071,27484,157
2018407,0.2353598082827164,22.38718974742057,0,0.19667295532522766,46108,141903,703808,48088,320
5871319,0.5642302207980223,33.89348612348743,0,0.1152285103605499,259538,966159,5206563,179058,1994
480148,0.5675323023096872,27.527855922552313,0,0.18981115028737833,27845,72485,382523,22823,202
658076,0.08311991429750021,22.755389406889815,1,0.2174609987415298,5201,18537,94613,4512,42
2181425,0.6328166653967106,13.393073036669158,1,0.21024429286845375,122096,342415,1970340,117591,813
5487014,0.09703030699590676,5.407511493783538,1,0.09841320872275378,58800,153091,768997,25170,319
4261880,0.027904540397098887,3.7671998057825675,1,0.14049739827169883,14006,38524,216584,7938,56
763519,0.8551295302349824,4.33095586378505,1,0.17181987321988473,70530,192760,1057218,55670,337
2040338,0.2484471573573186,32.16085822445921,1,0.08997577740923692,44940,169981,739764,23433,289
3063319,0.4651003039385393,0.15245159835489464,1,0.13596363212739304,165748,409065,2066685,75948,725
3947965,0.9379609054125054,-0.013203827177391325,1,0.20703173238916311,471601,1005631,6235437,401031,1408
1733633,0.6254134424458074,-4.084671406085986,1,0.1997596753449551,138109,361526,1773699,88107,710
3118518,0.3726058416144361,26.23780631869268,2,0.08668658929086667,97571,376789,1735219,49989,724
2445890,0.8518415425684805,-4.770230787647636,1,0.18805323043632322,247625,575788,3245704,211137,1339
2300918,0.2145745971073305,34.56350901777829,0,0.18819088632250183,44552,147321,904337,42751,269
2832933,0.48826238912649145,36.76394925409198,2,0.0898663549154516,120541,425909,1898811,42292,809
478780,0.5657387454622381,5.0649802082785715,1,0.17163919228711766,33688,80196,412054,22441,233
1253338,0.5858263532339065,-3.2454683633360806,2,0.18619236070436834,92912,227243,1175531,64392,393
4321472,0.017509872040564867,36.44400729009951,2,0.10838151858022069,6950,26372,107085,3572,43
2832899,0.37696746924999713,3.997654852620098,2,0.18285337632114324,132464,345879,1660277,91325,595
3418562,0.5148927956237116,18.045891753521193,2,0.20108383055196088,162216,541079,2642815,170416,927
2406699,0.4578472056109876,22.905161942399502,0,0.15529932975705224,102001,322996,1704563,86653,750
24178,0.8219429602435223,20.485619688154866,2,0.10472923684965896,1926,6198,25885,957,141
4917881,0.7229411275172081,31.376792874833285,1,0.21116644273974683,274642,1084384,5915774,351153,2433
4750855,0.9321631899641534,15.805610702705795,1,0.14364854900216578,460799,1262269,7471250,307146,2452
5826048,0.22378079036387222,17.45100629133939,1,0.18583256422121916,118647,411640,2063058,135737,546
443997,0.1562166973534116,37.956972651624646,2,0.19330755094539157,6130,22394,101716,7376,59
2166764,0.203219014721841,19.111999725267243,0,0.17388360599533614,38213,128499,564419,34213,343
3041536,0.6563779114039339,3.503240232408679,1,0.10125042486759114,239545,593375,3321733,108577,1049
354494,0.2516840984791776,2.2123725405549264,1,0.2092959062802962,9533,25412,135715,10380,92
3753191,0.6645693006179414,32.31017336309758,1,0.19822745044037537,240085,673307,3312602,230268,1703
3448209,0.6833519242476142,10.469955867356338,0,0.16218612610675964,232554,628424,3310644,187665,1483
5894991,0.08132634408994632,35.723030186890576,1,0.1576717604240424,36657,148564,751542,41111,257
5555978,0.7400104252451243,29.63867747939038,0,0.12633643028325292,361902,1117494,5334828,263012,2396
3260460,0.3139644497146654,35.619291219908305,2,0.20887618071157066,85515,345365,1353803,105679,610
1919678,0.22112041085804013,19.151122556234263,1,0.1552941687132099,50008,114030,566236,29710,247
4485890,0.25881194479035385,-3.198609453051634,2,0.1561813022716132,168605,370439,1750883,79050,655
4129054,0.8962967906794819,31.587556762767903,1,0.16731731097418145,331388,1119542,5753948,323449,2358
3623536,0.6051068621755398,19.919912911135647,2,0.13484690160729615,199499,713850,3510258,138895,1524
62465,0.6497131431645633,32.31400096229215,1,0.1256602204165338,3680,12265,66280,2894,106
780247,0.21712369356651162,7.222656275156615,2,0.188449033438488,16532,43211,279866,17097,104
4428087,0.35996310202861714,31.852394875714154,1,0.1860373441823349,117085,488551,2592515,166711,831
1560223,0.8104830218711928,3.6252528121803334,2,0.16242228367523606,151404,385713,2006256,100047,890
2997109,0.340175230059088,7.1311949199733675,1,0.17359581948463854,123350,308578,1618345,79838,604
4819067,0.8126506592748242,1.2283476112623504,1,0.16435646019200484,399954,1184879,6389357,292697,1967
1398520,0.19998481512710164,0.954058537823359,1,0.14409690106663733,36269,82056,428665,19915,156
5757489,0.7323756048755443,-0.526614176011142,2,0.19479507719812578,496853,1296416,5799666,392820,2971
2124430,0.11681098593441985,18.006258376586437,1,0.10045769228988362,25642,66693,330697,11596,130
1019392,0.8223853692059161,24.052609454514688,1,0.1906786224927074,74429,266633,1247158,76296,607
3253956,0.6727120137560215,4.094702612284111,2,0.11363107528907343,296852,695390,2899529,113558,1315
1108353,0.957317799243045,34.34286666321022,0,0.09352662805321317,97167,316626,1352272,33553,607
2349988,0.02952211833729501,-0.7228195692503245,1,0.21163099761038273,6996,19523,91892,7911,35
3666034,0.13185706645575157,-0.30991683901171463,2,0.1654892064541747,54988,163630,646284,39232,368
923921,0.027274618195236355,33.00637001264702,2,0.16645717961626658,2743,7852,37058,2126,18
1433200,0.016750272093118412,24.818793626250727,2,0.20804422664145233,1978,6708,35237,2314,13
1543739,0.8460527690675694,2.859684975608041,1,0.1106356859687225,138017,440025,1871291,76973,699
361711,0.6314250698885029,37.372940923022796,0,0.1514236041359321,17569,75257,322807,13067,221
562289,0.6437639479058388,-3.585010282938809,1,0.21991251818775753,48919,104307,441571,36597,375
1790765,0.37612768083956094,-0.3340756248584027,2,0.13305218598580285,70183,200146,996725,60635,341
4007718,0.053297925716917716,7.128408798727271,1,0.20693859867970493,21353,66877,348285,23279,148
1628358,0.4311872115944865,26.58473241523714,1,0.176717626905472,67400,221263,1017441,58248,315
4306173,0.1573670978366749,25.73424702952855,1,0.1702206031377384,61792,178051,1042269,63490,234
2049422,0.9345952411135334,29.28317270062354,1,0.09972365522822735,200003,601946,3136582,90266,955
5132599,0.87854499013149,18.44189357046949,2,0.1878469990334442,449689,1458363,6700969,365877,2738
2443095,0.3009191814885348,20.78107902708974,1,0.0910307846819347,67784,187050,1079159,29712,453
2840806,0.01732756389157486,9.839551122331567,1,0.10417313671827971,5367,14980,68663,2347,30
3193469,0.020925652006904105,11.517389903429219,2,0.1930602994161983,6719,20704,105151,5261,39
5538653,0.5288388013605683,-0.8493827656344219,1,0.14887630440324154,355828,838053,4011694,199817,1623
5954321,0.8231548347083265,0.10092498060778876,1,0.15165549396733105,656731,1427892,6407402,300754,2172
1789065,0.34232253318404937,24.976928375684174,2,0.15604988892941296,58095,187683,820223,48371,331
1360359,0.6574451127808252,-3.9320183673088405,2,0.10609802911974729,101021,296763,1418943,45749,580
5767170,0.8579826156069781,14.458344472080249,0,0.11307123952840624,501712,1361755,7164954,301456,2973
4128371,0.6362228077999396,23.472991380652235,1,0.20577489764937762,228016,724619,4222988,258972,1396
72728,0.006129665443813548,15.745580875652632,2,0.15360164128810455,49,137,668,33,1
3588383,0.5511406877728275,-2.035993176712902,2,0.15563273372283878,252848,508280,2952393,137753,857
204719,0.1748495574061102,27.995565142859782,1,0.10403982007419568,3251,10834,49670,1682,48
5559070,0.8000638517416826,15.46866507902864,1,0.19142491808412543,435125,1239568,6878398,351911,2719
997459,0.4123724262263494,7.581865118098975,2,0.18353535120838682,46214,114854,587680,37951,245
5443571,0.43919954015405305,2.3115529037606866,2,0.10799428836706873,255398,728186,3806713,134355,1672
2189065,0.3039093404952342,21.425191522238467,1,0.15300842051608574,73336,213085,1055499,52567,382
429608,0.2295553898423317,34.739119996929965,1,0.20477055822363022,9616,26444,146555,7634,69
2786078,0.1599544701447364,6.368073686849112,1,0.09333483458982667,54229,113926,636478,18523,214
4511243,0.4076757132445106,32.607566348113586,2,0.16605313803748495,147772,582180,2758816,163552,653
1189718,0.5375826126440415,23.52981205482559,1,0.16681190649873975,54453,215371,982136,53647,483
5695987,0.9009395400115868,-4.213548943218038,1,0.08969774375536461,660901,1554440,8069555,246922,2169
5172152,0.4019462599488912,31.526120570224805,1,0.17834464219755514,160378,646620,3076491,207304,1180
5996875,0.32175327195288117,12.031538695306054,0,0.09082747396983709,246973,578527,3104030,79762,883
4647164,0.8181748001564971,31.327303018699283,1,0.11597225518049521,317742,1306777,5915005,255037,2058
2503726,0.6961918568146248,3.5561865294133135,1,0.20887554514710838,180473,486748,2693841,199171,846
5230756,0.11478420385517674,17.298594889617476,1,0.1802384785887116,57673,157902,960993,42975,289
2457419,0.7073326060258878,3.8164421675289653,2,0.12989729130086516,210244,582299,2743404,100877,726
1009375,0.9512020906108922,16.04107035615059,1,0.13327388048216532,107959,289401,1224684,73233,538
1911005,0.49720851618158113,34.64563502625024,1,0.08134009496969766,87213,297093,1584534,37312,488
4317928,0.490585745746685,16.739623517079195,0,0.08506018921176105,201313,581882,2858783,63829,1070
1259549,0.7235747844918554,37.69816176074988,2,0.20363164772777392,76094,308354,1470391,99017,582
4514933,0.19985699806101964,6.648380751411606,2,0.09556447575962665,114660,278760,1287823,46401,366
5142625,0.367004011417397,20.931496813608973,1,0.18782268430091653,213301,561113,2976271,171515,849
4833309,0.3169212541327383,36.57541597072286,2,0.09280781178438192,145294,464999,2070288,78786,845
1682903,0.9958832336722021,27.452907275839102,1,0.15970694730032686,156994,476478,2440034,80450,1150
32764,0.16161821102112262,24.751619731569644,1,0.10767321300468016,528,1349,9586,274,28
5329192,0.17395441352742314,26.943267278277144,0,0.2132183295759531,79777,316449,1456426,90839,460
4374140,0.460906793793604,9.204383537114428,2,0.21646604302389727,245315,658895,2839788,235422,875
2652027,0.2743118984320767,7.500808155897358,1,0.1301775476162602,91151,207784,1133196,38074,279
2480999,0.8706773465102912,1.2209989355166933,2,0.19501613051274796,264649,639396,3096291,208082,1399
2293576,0.4364762173214053,20.944679375652388,2,0.1200096996207351,108289,304233,1668732,59914,566
3233393,0.6848970261788851,34.66345330718579,1,0.18489012117339668,208684,600749,3062273,199553,1452
142777,0.8182028408531185,27.89277218222437,1,0.10472129791051898,11318,31023,182568,5865,130
872018,0.2720459669440902,37.400001240221805,0,0.16953866421445435,18892,65230,333297,21706,114
338843,0.7327375668045478,37.64818851182183,2,0.21383696283067205,19769,80856,358123,22906,201
3326131,0.3990971696833985,13.664969924767199,2,0.10559962944650045,144866,434370,2052878,61721,611
3084372,0.2545194131509867,17.22163552448896,1,0.10300189461645214,91290,239939,1163336,31304,320
1494882,0.8901088161466822,30.434104530443044,1,0.14246124519623152,108660,408084,1897541,87563,921
5817179,0.5650347756293455,27.919097383872135,0,0.2142263586108682,292681,861700,4723083,346872,1623
4358762,0.4963316261693913,28.321920446752785,2,0.1422972408528215,199913,695918,3355671,156546,1127
616480,0.18060300178543176,18.9755747602016,1,0.1093497067082936,11132,30347,157552,4999,91
899947,0.9016406208919961,20.236134841094806,2,0.08397607519051645,79431,229595,1352667,27146,495
3908407,0.6378419564683975,31.267964678113927,1,0.13086411790128513,214251,802946,3921865,166372,1279
4060197,0.9476236617245631,35.575912458479614,1,0.18307549068370094,365284,1214763,6668627,304091,1780
5011919,0.044327360675434524,28.422545383379337,2,0.12023485066881234,21577,60913,326926,15827,104
5403801,0.11662466804047189,28.173073624129124,2,0.1429921275168673,64532,184247,974624,49505,266
2232440,0.8773540622465601,1.8102314968705677,1,0.10596185495697392,238664,624666,3128631,80994,1154
5184288,0.4517641645648809,31.79552556945719,1,0.1787697917241926,243829,630096,3104144,206226,1392
5423333,0.4669780188527075,35.64139499055641,0,0.1416211056644291,226081,851295,3978304,170947,1433
2389697,0.22328114138704214,6.718206125449603,2,0.0930390909857206,57287,151225,808292,21996,320
5259103,0.48842757140711834,3.23294887526556,1,0.12636941260437373,270233,689475,3924088,189105,1398
37843,0.4385230038465303,2.0914014977234565,2,0.18123629993841595,1772,4823,27367,1377,56
2124592,0.7208572381056847,-4.03118756649879,1,0.17372977841554976,189734,441826,2183951,117183,953
5057032,0.6354844420706977,12.479635737223955,1,0.18689389340563073,362552,1098621,4875338,231240,1319
3693328,0.7989852049847411,2.6977544859247518,1,0.20710296941583473,361633,884754,4465185,267737,1802
4170639,0.7831016057411478,0.4718174253521399,0,0.152794254758922,389018,963525,5069633,260528,1857
1748896,0.4215176542729612,26.354970860094735,1,0.0992901666818921,61872,208652,1163261,32710,361
5259450,0.30148412025039106,27.766778344246205,2,0.1484055258088972,139961,488180,2366085,126921,1035
2532677,0.326793339759637,25.16640301629209,2,0.08057998949188094,84637,257654,1284605,36277,519
2518145,0.9899406811321418,23.632101388494085,2,0.15533447773945394,227185,698613,3441502,190888,1483
4208738,0.4092321086107146,17.255947761280307,2,0.20937830989366507,165043,536348,2865016,205437,952
5026147,0.7554664064249725,-2.3643385705222473,1,0.2176699249500607,477289,1101945,6248816,403482,2743
5649936,0.082742090090271,37.05560109342039,1,0.21636828973395944,33021,141420,591496,47663,255
211942,0.42956503181285355,37.39315194100868,1,0.11056028879082383,9078,27942,123037,5474,111
4320671,0.3288717551263808,33.03979185078336,2,0.17565818389521926,120190,394374,1897830,124583,730
2633127,0.1602132483636448,27.77017319970411,1,0.1213837542100662,38692,145710,672923,28669,296
5923299,0.023873536321624256,27.93657187075415,0,0.12139349040317984,11856,48710,255936,7931,69
4676318,0.25194860057135393,20.628775006665485,1,0.13593746601183998,110133,401294,1983612,96482,680
3146185,0.7933216509130239,-0.1674073918090917,0,0.17180494554436276,326208,629643,3308503,221854,1387
5398951,0.29749173513952754,30.341673270831713,1,0.09941821887128563,152621,557086,2295876,73102,907
2985673,0.8730175242571075,24.12573832012265,1,0.16166278597551126,219826,888084,4046652,214629,1456
4177780,0.5788476881464825,-1.638312124851283,2,0.19886010825995232,316751,695462,3886209,244842,1352
