nufus,bina_yikim_orani,hava_sicakligi,ulasim_durumu,yasli_nufus_orani,acil_barinma_ihtiyaci,gida_ihtiyaci,su_ihtiyaci,medikal_ihtiyac,ekip_ihtiyaci
39739,0.6281527830268663,16.744970729321903,0,0.1034377357694044,25614,65596,171755,3842,138
22366,0.7303080235196404,21.67974153327516,2,0.1971705822895709,17628,38327,107281,4858,115
28982,0.8092890173982585,25.51811976534477,1,0.1251819715757481,25401,61344,148432,4619,136
20485,0.5088198288882272,34.79713447502614,0,0.2150157618380613,9641,23781,92843,3506,101
24571,0.33707494787511,9.77515096039554,1,0.1044924942737928,7213,19012,111283,1581,52
42253,0.3925196150099699,11.085760887312905,0,0.0858967552994865,20085,38563,199450,2085,100
29673,0.7491977005925562,18.369280353329664,0,0.1941180633741047,22675,51144,155093,6378,142
9325,0.2802374730068485,5.724993394920078,2,0.1158873836708441,2997,6677,50025,488,34
32081,0.7624483004001927,18.56093026314931,2,0.0968319147564207,18817,65896,166198,3488,141
41017,0.1433771826416001,9.962100658666772,1,0.2047169239722391,6019,14038,220693,1607,47
33419,0.8284941237566199,34.95979065181951,0,0.1729685830666452,25141,72680,188193,6986,134
44597,0.1893304173695236,8.2433673899305,1,0.0856559866128684,8403,15849,190759,1053,65
48129,0.7625417923743603,22.261547209357367,1,0.1015865276987173,26712,79332,235893,5335,124
42569,0.5055787585489704,11.576821832644637,1,0.1837741109598403,23136,52384,224529,6541,109
46685,0.520995810762871,37.39358446802344,2,0.2040597016136165,17977,59877,247951,7418,111
40389,0.8354919655353187,33.34617329427008,2,0.1477596289353409,30749,96203,212663,8069,156
36258,0.8135215825116969,8.674810351221845,2,0.2152091939614691,35902,75847,191876,8372,157
39301,0.6989561098874161,-4.757439447985281,1,0.1386511700870456,34717,74075,197522,5027,137
15929,0.588687585782503,7.737456890967229,1,0.2111670550249852,10250,24421,77170,3467,98
4358,0.6082760400352412,16.22662240477225,1,0.1246509776330529,2586,7236,23171,562,91
42424,0.2001013960351379,9.461573111750477,1,0.153009598398526,9463,21508,187012,1955,42
39490,0.4505539955904781,23.31861024264522,1,0.0848759870093958,15883,42500,215203,2764,110
45499,0.4218743504137449,9.261168325694909,1,0.1798833589733506,21569,48159,240476,5511,90
24952,0.1764318437273029,9.114504690280713,1,0.1704693090500553,5392,10838,130888,1045,38
48196,0.108496328142734,33.523907487293975,1,0.1241625822082243,4437,12768,260295,1110,57
43338,0.1122012307306481,7.503471038533387,1,0.0855751477863023,5573,12142,213337,545,56
35311,0.6530999326033075,20.46269636968316,2,0.2100691674725774,24065,62545,190031,6416,112
7309,0.4355920091625372,17.377199419099536,2,0.1432882458047423,3089,9004,36223,707,52
41974,0.467930963191141,6.133879526176143,2,0.1605776193026635,22487,54715,191131,4927,80
13913,0.29016745724238,1.4415083750151343,1,0.1339633178256764,4445,11912,68410,651,42
46696,0.505628749690392,10.233504781922212,0,0.1339103542272768,23670,59741,230180,4368,92
14954,0.1954052940274714,8.709228110739085,1,0.1073902536940443,3465,7434,67373,404,36
17358,0.2226622941272907,10.461728770363411,2,0.1493286500831653,3749,10158,94357,835,27
43021,0.7132330248513508,29.95026833925099,1,0.2055795111138018,27558,72012,194259,8450,167
40855,0.1205720148110028,17.944352812717955,2,0.2181782023522002,4880,10930,235225,1767,49
30117,0.7870101342475403,36.87428560908622,1,0.1871126994506624,18089,55148,148164,7561,113
28150,0.3536409431069746,7.9989990393465025,1,0.2171956683852747,11537,21532,138409,3487,73
8229,0.7991187922422218,5.6676102364758485,0,0.1676090940338095,6377,16731,40494,1747,148
10084,0.1477740982371498,-3.1128990685667524,1,0.1063933158729043,1630,3583,54733,228,31
42321,0.3345250659189467,32.097982761986856,1,0.2016463184690771,11302,37222,229068,4972,109
10297,0.5448767076131139,15.549277785887028,1,0.1994310059285839,5131,15386,60293,1453,80
44230,0.803353631176522,7.716611628386996,0,0.1438828107654061,37509,81998,201036,7833,140
27003,0.1675026502481322,-3.7994137024289634,1,0.1626064032822566,5617,11640,136563,1366,26
44450,0.7068947839080065,21.78486405191625,1,0.1560278791190716,30734,77677,231538,7051,118
20462,0.5597679409773624,7.83221717895119,2,0.1647807491101829,13020,27869,104477,2650,93
43970,0.5800060408376677,23.000573874818414,2,0.182369936361433,23852,59502,202922,7165,106
29231,0.844231825978257,-0.1853115431555938,2,0.1803209721663761,29669,64671,145239,6615,165
26421,0.3408121105442839,17.272892890615896,1,0.1943403919218449,10446,21958,126875,2800,73
19673,0.3701409784149467,0.889833876028499,1,0.1031716438675187,7038,18717,99051,1036,72
29494,0.5018904064313888,23.127622880213355,1,0.1566367293462839,14723,37401,141729,3306,84
39854,0.5688128861259099,26.663652402551435,1,0.0952127315149515,20626,55253,194010,3244,108
32283,0.3338095898215445,29.457621418279277,0,0.1766468426942122,9364,30445,175341,2501,88
41195,0.629742651880327,29.11074782778184,2,0.197269506533712,21554,69193,178668,7778,104
28776,0.1615934493422991,32.7476701348528,1,0.1742652465984312,3239,10109,136629,1297,41
18512,0.2461035887863343,32.05440468389956,2,0.1657664494350947,3997,12046,99266,952,43
2662,0.1099388957372979,29.83588559883163,2,0.1222350281923436,230,659,12721,52,0
7477,0.6622150841528927,5.7274532833850085,0,0.2048256648105194,6046,12985,36553,1525,87
3654,0.8109235785163111,32.648440505380165,2,0.1381345585882661,2370,7747,19701,609,108
11405,0.6765332513972063,15.887116833435051,1,0.2135098912387421,7502,18725,59257,2255,130
33308,0.2296533356900141,0.8142226301832141,1,0.2157442845416053,8737,19218,170204,2735,59
14139,0.3128933972420434,29.814766630478687,1,0.1145538913182361,4202,12179,71869,723,53
43754,0.603383708666143,29.85146461504643,1,0.181689993333839,25487,66441,216959,6933,131
31189,0.3320849682026605,13.849475008146982,2,0.0956035045154883,11689,26923,164105,1538,59
43208,0.4051138423727959,25.683892017875674,1,0.2066921759910849,15495,49392,205026,6016,79
14838,0.291852973878383,-0.3596908151766742,2,0.0984102834453552,5560,10038,76326,639,33
21994,0.5006700640335269,0.2287940771512548,1,0.0979153589975855,11288,25417,111552,1704,74
14147,0.7521072182962714,12.127526527080263,2,0.1968387678864236,12148,28417,80032,2969,109
13654,0.279769622785329,5.177882610698967,2,0.10687126814958,4545,8786,62065,553,31
45270,0.4971529248695824,32.20188352136494,2,0.1454706184947085,20795,57004,212978,4425,127
5050,0.5987527368300785,32.17617564032985,1,0.1084500536737429,2441,7899,23329,504,81
36767,0.1049318689886069,1.0176036767321408,1,0.1688073750259144,4487,10242,198595,1189,48
3425,0.2897295713585689,8.37190260776427,2,0.1784418815647962,1247,2608,18325,246,26
43272,0.5254505668542271,14.37440804915028,0,0.1385399909079616,20264,49556,195382,4967,87
47327,0.7188996285495065,0.3021352817205809,0,0.1827869485297257,41566,86707,227069,10239,155
38744,0.27097110780194,0.134975318862156,0,0.0949538754746902,12039,23779,216895,1570,77
28754,0.7741358022409758,15.410679154111804,2,0.2000762028386967,22919,49465,161857,7650,109
49974,0.7184240912662443,21.106366009560727,2,0.1822500572362826,36534,95989,240090,8497,145
19543,0.3955560971233991,2.25076745962598,2,0.1017999080085336,8106,20246,93678,1052,57
35325,0.7101062024325807,1.5960546153618926,2,0.1091377999396283,31295,71355,194386,3573,139
3747,0.7369364307150043,25.0853615245735,2,0.1304814262657947,2337,6199,19624,564,83
48956,0.3112451666480544,34.41567314526722,1,0.1713532943588811,12713,36978,240703,3726,74
24327,0.1863634979503314,-4.946341095158371,1,0.1783623469639044,4721,11317,121868,1029,36
21550,0.1756891392809252,27.900806478915243,1,0.2109460175481701,3481,8172,108386,1311,34
29039,0.7605625998558331,-4.527070929499176,1,0.1272716997053007,23824,45548,131810,5132,131
24117,0.4708016614292923,35.4603942909248,1,0.1367766251133941,9942,26529,109136,2646,95
5344,0.6035894765251587,9.933073792721949,2,0.1783343628643655,4245,8835,25727,857,83
41152,0.3925434433940158,28.086887048055736,0,0.1309450710290373,14241,38749,194653,3540,143
32771,0.6851891244036216,17.46962703072051,2,0.1753836477932566,20784,55471,159882,5964,129
45353,0.718159890678781,10.837321468955112,0,0.158053833494618,34315,78654,230278,7941,187
33784,0.7694017824049565,11.61781662964072,2,0.1002568700697166,28836,63105,174326,4670,142
49531,0.581327359606821,24.47654083969068,1,0.137816998436247,24176,68230,278485,6750,112
5976,0.7690903026424827,32.96779442263871,0,0.0851536620194002,3925,10973,30829,683,124
1191,0.75013982713777,29.753108660445196,0,0.1923453406726841,961,1986,5975,272,108
8908,0.3037327963615478,9.819634008977014,0,0.2115296912988962,3162,6389,44195,916,49
12128,0.5414109133608551,27.781590241806025,1,0.2032205718371542,5461,19388,60959,1575,87
12668,0.2966190442057813,2.284938563116538,0,0.1365539420321294,4487,9693,62330,615,61
31809,0.5783643679974872,-4.960709421683704,1,0.1071027491632671,22230,49217,159542,2525,117
41222,0.7728606386450395,24.63312547146431,0,0.1354511557220658,28587,78283,210730,5648,176
46893,0.4623547015690861,-1.3807647013451252,2,0.1172437851631549,23836,52070,238693,3583,99
3446,0.718420127472563,12.36008534371403,2,0.2127757690797347,3161,6307,17975,798,98
24808,0.1128283962164181,30.21512391942208,1,0.1664691217727486,1905,6372,142234,593,34
25665,0.7503575703639599,11.537491294845124,0,0.1492621909634674,22743,56315,118452,4552,139
48900,0.8081523728751648,-2.730058372367293,1,0.156905580338354,45971,93105,240100,10979,162
3625,0.3350548131076247,-4.228255777801282,0,0.1003125205299291,1722,3269,17398,172,53
39165,0.6322341344725837,34.00660589192736,2,0.2078588545189241,18573,57604,205044,8367,126
5028,0.7144232037958781,30.23777673436566,0,0.0950507076369267,3396,9425,22880,446,130
39907,0.1932009765623945,23.12140101128395,1,0.1301801948031335,8257,19763,204898,1605,50
32752,0.410834448917925,-4.635484886104136,2,0.1337259173889546,16931,32240,148019,2657,79
22288,0.2549375550055526,27.862132338186683,1,0.1929080060706904,5386,15240,108222,1550,34
4092,0.6599191732577322,13.590294343523574,0,0.1183970686097441,2629,6392,22965,398,111
23966,0.4044361205502534,-1.4299615584860192,2,0.1531623651709424,11012,20484,121516,2115,75
39648,0.1001019566104057,27.48930702301582,2,0.1934367857006193,3530,10477,211752,1053,35
22087,0.2969752474091114,24.82572287612957,2,0.2123694938268522,6405,16173,109708,2055,56
46023,0.2524768373620926,4.140542224034983,0,0.1313228865024758,11589,28350,247493,1985,87
8790,0.1560761859245129,8.960100349782955,0,0.137752400162888,1229,3467,51646,250,23
11987,0.4981128902136732,36.35692866133719,1,0.0873829573593916,4553,14432,59569,805,65
9473,0.3527086372557708,-0.0006582545913458,0,0.1201550306117639,4213,7902,52625,630,60
1687,0.2641985493044778,30.075649397140765,2,0.1634469659664767,372,1065,8234,110,26
31845,0.8024998742397812,22.980137372239813,1,0.1310402518752766,23289,63709,133774,4737,123
32436,0.34283359529051,4.652299993398888,0,0.0890871471700998,13271,23004,164962,1386,71
11114,0.1957769352993241,19.479077895533223,1,0.0845766958179233,2188,5555,57146,264,41
41159,0.4923837407707229,19.75824820517366,1,0.0866262799488442,20742,53321,223604,2336,106
11080,0.7692521211909372,-2.9780940843540487,1,0.1167472282407901,10929,20333,59356,1800,120
47377,0.6834683693707319,24.608581353917664,1,0.1593625049050585,29648,86711,230469,7698,158
18484,0.2111419121444214,-2.8083222343609986,2,0.1420794732012754,4219,10280,87649,696,29
17170,0.3242354013730895,19.13017915521844,2,0.1430390792858794,4751,13023,96803,1127,49
7085,0.2778764772409219,-3.118705830934339,1,0.1848304982128852,2020,5627,39284,530,34
36685,0.7957269966491171,28.84335072780309,1,0.11124964793555,28403,69614,190708,4091,164
3751,0.3094650584181536,36.62701135587395,0,0.2100641079592768,807,2936,19528,309,53
10413,0.2270363447066407,-2.0776323968753747,0,0.083499571408258,3089,5090,50486,265,41
10666,0.4413378695595334,32.77928785062979,2,0.198712040797401,3883,11375,50783,1344,62
20162,0.5588358085576677,28.716615984999528,1,0.1747542980423824,10706,28859,89697,2555,107
42191,0.2188841733228022,12.656664841536696,1,0.102082352382664,10399,23600,201378,1229,80
49595,0.1183829539424624,2.441438520336781,2,0.1002927684198513,6796,14899,226797,1108,63
43385,0.1710737621402981,26.905081594770888,0,0.0867566764491409,7172,23581,232327,1163,64
30341,0.5882107999118272,26.60156102086101,2,0.131963156989318,17159,49838,156747,4309,93
4273,0.2225862682961835,23.539549630143103,0,0.1520320571383214,1015,2513,21970,241,32
16539,0.2941325651687541,8.41690024167092,1,0.1633702846829766,4676,12553,83021,1263,44
28414,0.6067890612823469,14.539794629500925,0,0.1361875294465132,18499,40421,151540,2866,118
2326,0.7535215772027832,-4.4705516465832495,0,0.0941624333659991,2069,4382,12315,206,125
24938,0.8145037905863152,9.530731073027583,1,0.1296904243553213,21069,54759,116567,3941,128
17115,0.3876870958785745,15.962612298433086,1,0.159555351044164,6538,16806,82529,1651,86
20505,0.2697786041053492,6.080744610177783,1,0.1991255744070193,7104,14347,109048,1493,59
31073,0.654349205623283,19.2273059479328,1,0.138280044219696,17616,53699,188203,3675,101
36325,0.6343179315135267,6.51167836741886,2,0.1135907424209588,25701,65289,187093,4057,103
16880,0.8308169400614286,22.867469992600544,1,0.1985157357149519,12704,32716,90542,4079,114
6616,0.1734160264844237,19.91122852590421,1,0.1429908750910551,1246,2941,31925,258,23
7546,0.7586082615219057,32.15052973507196,1,0.2074421119303268,4522,15357,34427,2072,119
18306,0.231745180311351,3.3576583658499093,1,0.1390548260990203,4810,9501,86901,827,59
30417,0.6605015462427745,27.651453218467417,1,0.0965900807357987,20280,45611,165883,3223,120
11587,0.8465689729387262,32.58588449968498,1,0.1638294545571006,9386,23439,62915,2493,112
20690,0.2738338321065592,-3.1906639156256285,1,0.1906254658803423,6857,12983,102267,1502,51
23130,0.6566348467378834,12.944444339198572,1,0.1837330552370429,16254,40510,114058,4127,112
5591,0.680618142709108,9.94344355212507,1,0.2113725208610742,4445,10227,25762,973,108
14895,0.3107195254384547,-4.028923119913437,1,0.0944587800600948,5683,11195,72986,671,64
4665,0.7909228535290486,28.2313685661184,2,0.2129912205054261,3119,8955,22138,1146,114
14805,0.1522480048176531,32.775287151059445,2,0.1105053653931054,1680,6072,68725,440,17
9986,0.271659969528062,27.931567244324995,0,0.1493985533869382,2543,7733,51251,584,54
49878,0.3209345528322244,26.15851914975543,1,0.2032389934724303,13331,45967,265984,5373,103
16933,0.1675400789450035,10.228591163239232,1,0.1265070570061889,3187,7465,86110,527,33
9487,0.2839391382716935,5.529728901597492,1,0.1249276667809991,2753,7509,49622,436,43
4892,0.6903725423393271,16.372680196185705,1,0.1636153191436603,3573,9023,28098,812,102
42679,0.3004251576671285,-0.6730619765745569,1,0.0955584795528358,14534,33527,223896,2020,82
35942,0.4799617785274583,22.483989581177305,2,0.218860559370188,15579,46114,189986,6518,71
21744,0.2015154319211796,21.231700267952416,2,0.1377922692132982,5212,12401,108257,902,31
19430,0.543765327756565,33.79331052934201,2,0.0994554696593482,8831,29576,87033,1787,74
44728,0.558152761606738,33.967231996870844,2,0.2021344334576491,24323,69823,192255,6363,107
35050,0.2636956529619916,36.54313815368724,2,0.0873154992866149,6336,24729,197622,1245,40
20255,0.1559884542435745,-2.068392340609177,2,0.2028041965527913,3566,6689,110080,1028,27
20751,0.6263385369921359,26.173939297070884,1,0.1189436614280691,13659,31563,108689,2528,100
32923,0.5750772137093284,8.475068370071755,1,0.1361269254664168,19953,44097,182944,3596,104
13087,0.461687607230743,26.417231242692463,0,0.1194704655386341,6008,13439,68293,977,92
36648,0.7715669356980752,19.08595196845333,2,0.0850145715322263,23637,70779,191722,4321,150
46255,0.8329520315346925,37.23080825950005,1,0.2133768630726039,31614,93868,201240,13216,181
7173,0.6492955991074084,15.304836893993812,2,0.0921932746340118,4619,10620,33011,742,113
27648,0.8217050187430506,0.1048468154115758,0,0.0824688182306206,28557,60674,131266,2538,186
25271,0.210358457037322,22.006891295760006,2,0.1854659369125293,4681,12677,130028,1423,39
44338,0.2196592813564721,13.946317518907987,0,0.1819492298685424,9345,24509,211874,2451,74
25608,0.849300203487046,9.262559947407324,1,0.1279124304984015,25291,63221,126962,3985,156
45990,0.3824037513650854,21.00036200149693,1,0.0800684776185224,17333,42052,253410,2224,109
26084,0.5195950734750527,31.475732582757573,2,0.0825324829733908,13330,29836,136414,1851,101
33565,0.8085491601671139,5.430195935754099,1,0.1039494241784238,27287,75458,172108,4268,176
9626,0.5529810496586638,24.012486494580788,1,0.1645294453613695,5359,12196,43435,1211,79
17340,0.7525312290143963,26.61423634858614,1,0.1152794772952148,11845,33443,98755,2533,110
44187,0.630472312644638,36.396782271728114,2,0.1193602988578207,19509,62640,206561,3947,153
3483,0.7419076734945659,4.320816692074587,2,0.2148173560174878,2990,6732,19495,704,89
24241,0.4527228156174373,17.10416923419913,2,0.2059487854509195,10304,24037,135215,3687,81
24479,0.8120351702022515,25.120604704439454,2,0.0977141515227628,18217,53045,111224,2913,158
2649,0.1939458762987736,-2.893078220930669,1,0.1651923272124144,511,1155,13064,125,22
12264,0.7057533552192842,32.41186204272446,0,0.11444888206194,6549,23284,63201,1525,122
5321,0.2764691691558449,9.665695897651764,0,0.0830561126870047,1780,3340,25617,166,46
14342,0.5641105698874073,24.05746252984443,1,0.1033398402696589,8219,21418,75054,1090,93
37628,0.6821966662760129,12.380488070736938,0,0.0940805408041315,25409,63278,172163,3649,127
12287,0.625750698359856,33.606098948076834,1,0.1924606879834901,6930,17985,65877,2223,112
27735,0.4297041909558874,29.704466279625727,0,0.0848002878074579,9468,31276,124897,1473,69
26019,0.7977611517780069,15.097183336737023,0,0.0854000746371062,19161,49289,121051,2659,173
22115,0.2213719824342537,35.787957871491415,0,0.1646188372561858,3910,12320,104288,1050,56
8699,0.6400061848449401,28.07094284488175,0,0.2098504311521475,4955,14489,38889,1840,134
14428,0.289885333943537,13.612415253871196,1,0.08107920801919,3856,8851,66807,529,31
3201,0.615973199797833,33.13617408375014,1,0.1820871744160181,1653,5627,17408,681,100
1126,0.2429660409579747,17.755785552395885,2,0.1315303954860486,302,750,5851,56,15
28142,0.1358357535048707,19.04605827038791,1,0.1409241614922816,4252,8311,143254,726,39
44319,0.6885942800427793,-0.2822553910070162,1,0.132525189719775,33420,77459,200356,6065,150
42967,0.7130846913320931,33.418447643892215,1,0.1670542679941928,25298,78424,234499,7722,134
24623,0.2218223794125945,11.85697221800081,2,0.0975384984508798,5122,15015,140263,863,41
35292,0.7053246543167123,15.65341354600471,1,0.0961892891392561,25383,60397,162711,3837,141
42053,0.3460315309464947,37.47375862570747,2,0.1270981483772312,9419,39815,200004,3824,72
23776,0.5283605563844491,30.507550616745803,1,0.0929708545753935,11755,37337,125888,1571,102
29132,0.5514115109798896,-0.0474692169682464,2,0.2022420909451526,19749,39590,146666,3579,80
13871,0.7852243082076339,28.255590856137477,1,0.2188057977926435,10034,26846,67499,3009,118
29587,0.5276728905032896,5.128484102791614,1,0.2150792103348289,18893,38655,157478,5113,93
33959,0.7517173805224385,2.124456254293947,0,0.1539678336826171,26123,59831,150930,4948,121
25989,0.4161402120126074,30.27983510907596,0,0.1915372891981648,10633,23490,140075,3143,86
26834,0.5898792326471685,18.104764899878703,1,0.2161735613624285,16870,39717,115989,6158,127
43511,0.2435995628603229,15.29072025483302,2,0.1793604300960504,10595,28783,230278,2743,52
23646,0.6341607284425356,-0.3438921249999964,0,0.2092300120507465,20043,42323,126862,5550,85
11580,0.7958159319530719,-0.945830586013221,1,0.1027924506140832,11456,25000,55974,1496,95
32793,0.4203822771161809,12.2273260003527,2,0.2127437322825243,15018,34150,163820,4701,59
1545,0.5854671601764385,35.455735253335625,2,0.1025146952095139,757,2110,7435,148,75
13007,0.5082234801291671,4.444430578420905,1,0.0879642694905569,7877,18150,77649,750,72
1268,0.110875675534977,25.994704151755247,1,0.2173943626933254,141,373,6323,45,9
26450,0.7808372186127999,18.00714021113417,1,0.2184099605465591,16584,49022,120609,8122,170
34306,0.7069677554325182,18.7389357785691,2,0.0950482414407066,21226,62441,164446,3546,113
34223,0.4116135723315866,35.8996242214547,1,0.1375859169948102,11832,33655,169584,3175,85
21265,0.1682262223435139,31.977772367904336,2,0.1690413235182075,3125,8451,110519,977,30
26500,0.363696505580989,31.52341409252162,2,0.1991697780044062,7613,22501,137650,2551,63
27877,0.4942313631607787,-2.767148257220861,1,0.1320458371243573,17636,35554,143095,2726,96
45687,0.2831300224942615,37.49416411110826,2,0.2082384611472311,8669,34323,236874,3530,76
35026,0.7243788189173305,35.598090337408856,0,0.1001984094521445,23262,61448,176890,3793,103
25756,0.321607773655685,-0.3239596620659579,0,0.0846077740668353,10697,20664,130195,1103,57
15893,0.2536998927790053,18.671308657712657,1,0.1367850129440299,3817,9720,67439,884,36
47020,0.2296480034267636,-3.8630160498743416,0,0.1539308499617224,13163,25220,252587,2840,85
24332,0.6447021935575201,-0.4159428469149127,2,0.2088555737725163,17767,37120,113108,5196,102
24911,0.5099670148462144,32.28484968994788,1,0.2051286991682893,10730,26277,125958,3690,87
17103,0.6219807992149676,-3.149236737320936,1,0.1405547381705815,13984,24718,90731,2149,115
37329,0.3177588284844589,6.118938584853218,1,0.2009596133758992,14220,32541,172754,3094,64
8099,0.4000023142451185,16.140232610142693,2,0.1030257176791627,3361,7808,38239,542,43
1713,0.7717054546476371,6.231861872869958,1,0.1097410176172108,1218,3763,8297,183,101
41078,0.3478018448569733,35.149585012744375,1,0.1516516657226901,14211,36003,187606,3424,91
49853,0.7772118524485817,8.948016879626321,0,0.086809815915873,44651,94821,296191,5591,219
21488,0.8247140803270913,25.73283235329512,0,0.1859168598654018,16130,44082,122459,4566,135
32477,0.1146505556315419,28.249683590616648,1,0.1549322109122488,3928,8581,182933,706,45
33145,0.4706728188184602,-2.9000344070168893,1,0.1001320670546642,17271,40340,160695,2237,90
10984,0.5665420026275438,11.553071209901097,1,0.1515248667609778,6111,12563,58716,1410,97
41726,0.1093760495549657,3.456798038863928,2,0.1496356149926803,6174,13089,205188,958,42
22934,0.3626231857148217,6.031594240061329,1,0.1694869312668793,9779,20698,117287,1865,85
34886,0.1210327063791371,12.67509876132216,2,0.0879055204306329,4558,9642,173167,644,26
38753,0.5623686070000474,-2.606727440742965,0,0.131695448588523,27737,55472,188244,4780,122
26364,0.447368726845279,21.316248979931864,0,0.1930081520087493,12277,29406,128096,3688,85
36023,0.2971862421701798,3.240391299859992,1,0.0835527241506347,11873,26991,207118,1407,78
33828,0.6831927073818028,-1.3584327415888655,1,0.1694127877788519,24075,55864,169595,6389,111
21250,0.507185806663395,14.179001405447636,1,0.1277721889751704,12837,27845,105417,1777,98
10956,0.349320425223339,9.64078521729734,0,0.1745515903138817,4330,9703,54524,1096,61
29094,0.801477180193357,36.924042037762646,1,0.1209466237996314,20987,56859,156413,4315,181
49819,0.8318757738090127,29.439010636009527,1,0.2065585722394324,34081,115012,249383,11703,204
25420,0.2368007942197981,6.626898535502587,1,0.1221639767014615,7057,13879,109648,950,51
11670,0.833793846226368,20.43628080381266,0,0.1984414639877455,7810,23500,57533,3150,136
47411,0.5407030140125765,17.989918999973046,2,0.1042519296818297,24042,82388,264709,3486,112
33411,0.7565188243307793,2.94361326817876,2,0.2172770216992242,29092,70384,176116,7549,136
12650,0.3186231446772426,27.87963028411197,0,0.1307445070014573,3677,9645,57034,858,67
38269,0.1349558047347016,25.13240463505199,0,0.1505442844570437,5541,11871,179649,1308,53
17114,0.1094388109426313,0.5031173372029007,0,0.1972615044005615,1915,4617,98705,536,44
22076,0.4231983139312878,26.16681463799629,0,0.0906368104544315,8663,23306,107245,1265,80
20740,0.103411636938551,22.032203412203327,2,0.1010591821601109,2155,5719,97573,286,15
18986,0.4341110701741363,-4.579013508303481,1,0.1273368714374468,11317,19399,95891,1283,65
4796,0.6579776854853788,-2.78068879966605,1,0.1344720313426989,3185,7420,27087,498,104
30544,0.6012506891119361,18.532748430695104,1,0.1936067266968349,19617,42213,144267,5664,97
17800,0.648966623449529,-1.0984194854139808,2,0.1114651641947989,14702,26097,92527,2084,90
33349,0.5459356586357065,21.100400231153344,1,0.1934617631172235,13992,46958,171587,4828,113
7703,0.8154923605415904,2.432754849773941,2,0.1829268477876619,8162,13865,36934,2092,89
3856,0.2800770021281328,24.53793930871879,1,0.1942583245051588,1202,2676,20114,355,39
43106,0.7778698812941532,10.902683787677296,1,0.1970869777947201,34634,73186,227542,11116,135
24176,0.8362965399582247,26.88345086941048,1,0.1839184876330067,22026,54830,104742,5941,190
30359,0.1026610527723429,3.237742494620429,1,0.105368781387653,3709,6353,149646,438,35
36301,0.4233533394738953,23.09960074883801,2,0.1466753493519938,11787,37961,180707,3309,71
5310,0.6070541582856763,36.81984760862007,0,0.1896384387948897,2598,7790,26441,901,82
44200,0.5609016630097646,16.020527670979988,1,0.1120123164889511,27465,56958,220483,2860,111
35452,0.8419327663712428,7.004155155888187,2,0.1936215783792211,34814,82760,163020,9286,129
18823,0.5952760616483507,8.538475188973242,2,0.1754875001184607,13953,25126,97202,3116,75
11604,0.5630846387736775,3.1688588174512127,1,0.1901355118600014,7545,16438,58859,2454,84
48769,0.7947469897859916,19.646591346623648,2,0.0947134986203293,31999,92614,253231,5410,153
3080,0.7765858244920681,17.065904520202555,2,0.1576970563851906,2767,6729,14571,461,79
22691,0.7256394476323941,18.64571294185233,1,0.1834150103218698,16134,39641,108684,5424,122
6000,0.4055310100573405,24.38370058261567,1,0.1571087663059923,2832,6256,29668,638,52
12181,0.6231236512332606,-4.229888332712018,2,0.0932774648448413,9521,19728,55275,1028,91
13294,0.8169999198181292,0.4135520769552236,1,0.2125394613453618,13775,29946,69127,3293,120
16487,0.2799145388494876,4.17448579681894,1,0.1686886910498753,4730,10895,76042,1226,36
14318,0.4659859254759789,-4.704764760536079,0,0.1510420958641515,6296,16592,60282,1412,81
10848,0.6681783899546957,2.9769194452881846,1,0.1295067060024144,8622,18541,51885,1414,121
11232,0.5483240543820753,31.35517004223211,1,0.1149082011969625,5536,14460,52194,1037,104
7884,0.6878110629004264,22.94809574236138,2,0.1515056441967408,5162,15115,46403,1230,88
39852,0.2980078366465954,1.9285817457167624,0,0.0879202766510597,14080,28893,220424,1855,82
27737,0.1981190809376967,-3.466610999044658,2,0.2117249616941572,7132,14614,141432,1736,42
22641,0.453409463817756,5.721496067679412,0,0.1043643588785497,11805,24935,113284,1659,64
28344,0.5986109528498889,25.67576162272548,1,0.1241359462155573,18254,38028,147078,3420,102
4943,0.5481598071953935,14.17786275694482,1,0.1957248646442201,2941,6718,24259,596,72
47875,0.5580066089100669,18.02652556156002,2,0.214365506138401,30731,63603,256121,9127,119
30358,0.1694963997349832,18.03077886291486,2,0.1523568945435676,5804,12984,147672,867,28
17173,0.4684890935246065,5.130783163334282,1,0.1830334053308175,10705,19928,85491,1983,67
33277,0.2518487763367138,2.2568246912461696,0,0.2111892061827301,10115,22200,173338,3215,65
46588,0.6330085348032215,1.794022587502381,2,0.0878462234341525,39778,69975,213582,4233,110
10981,0.5188143757523542,36.46290170446944,1,0.0803338877659946,4756,15209,53764,595,64
27990,0.550583164118128,35.39919158684831,2,0.1916839497272404,12556,36722,135950,4099,96
31903,0.5466751711907357,27.153571586758737,0,0.1481535955609399,14497,43901,154982,4165,134
32903,0.3296601091518232,22.832466831552896,0,0.1793135481777629,9579,26897,177139,3434,98
48474,0.1625269149571209,4.673771669655199,0,0.1352077238214545,7396,19036,245890,1767,77
14987,0.4098167981313212,0.0219757196676075,1,0.0987269286282774,8828,15956,87873,875,85
27014,0.3233060604208235,35.186152520054456,0,0.0882210622821585,7840,23063,168465,878,93
23341,0.527280616820706,7.067444115066918,1,0.2065338564087356,16352,34207,131221,3604,61
1821,0.2673533112825512,3.145179088310279,2,0.1962191013211326,539,1078,9476,135,19
